Date Time,MW,Mvar,EXC CURRENT,TEMP CG D/STR CLR,TEMP STR SLOT TE,TEMP STR SLOT TE,PRES AMBIENT AIR,MEDIAN GEN CURRENT,F STR WTR D/STR BSHG U1,GEN VOLTAGE L1-L2
9/23/2021 3:24:00 AM,520.9375,70.92603,3122.106,43.3,67.89999,67.89999,1002.951,14.29688,3.253914,20.87041
9/23/2021 3:25:00 AM,499.6354,64.4411,3080.512,43.3,67.5,67.5,1002.951,13.84983,3.253914,20.87041
9/23/2021 3:26:00 AM,468.6979,66.66321,2973.09,43.3,67.5,67.5,1002.951,12.95573,3.253914,20.87041
9/23/2021 3:27:00 AM,475.8854,64.98529,2973.09,43.2,67.5,67.5,1002.951,13.25955,3.253914,20.90748
9/23/2021 3:28:00 AM,493.1771,66.25507,3043.62,43.2,67.10001,67.10001,1002.951,13.74219,3.253914,20.90748
9/23/2021 3:29:00 AM,511.1979,81.08423,3179.615,43.10001,67.10001,67.10001,1002.951,14.3151,3.28749,20.90748
9/23/2021 3:30:00 AM,535.9896,83.07959,3273.293,43.10001,66.70001,66.70001,1002.951,14.97222,3.241858,20.90748
9/23/2021 3:31:00 AM,544.5313,86.79822,3273.293,43.10001,66.70001,66.70001,1002.951,15.11719,3.241858,20.94455
9/23/2021 3:32:00 AM,562.0313,94.37152,3389.395,43.10001,66.70001,66.70001,1002.93,15.63021,3.25729,20.94455
9/23/2021 3:33:00 AM,557.1354,100.9018,3400.246,43.10001,66.70001,66.70001,1002.93,15.49132,3.241135,21.00061
9/23/2021 3:34:00 AM,538.3854,95.23315,3330.078,43.10001,66.5,66.5,1002.93,14.90278,3.243305,21.00061
9/23/2021 3:35:00 AM,520.9375,88.38544,3219.039,43.10001,66.5,66.5,1002.93,14.3724,3.260786,21.00061
9/23/2021 3:36:00 AM,527.7604,93.14709,3254.485,43.10001,66.5,66.5,1002.93,14.63108,3.2509,21.00061
9/23/2021 3:37:00 AM,541.0416,97.00177,3298.973,43.10001,66.5,66.5,1002.93,15.04601,3.2509,21.00061
9/23/2021 3:38:00 AM,562.0833,100.1762,3416.522,43.10001,66.5,66.5,1002.93,15.56163,3.2509,21.00061
9/23/2021 3:39:00 AM,564.6875,89.51917,3378.183,43.10001,66.5,66.5,1002.93,15.66927,3.2509,20.98343
9/23/2021 3:40:00 AM,573.3333,91.69592,3408.203,43.10001,66.5,66.5,1002.93,15.91753,3.246801,20.98343
9/23/2021 3:41:00 AM,569.1146,91.92267,3374.927,43.10001,66.5,66.5,1002.93,15.81163,3.258737,20.98343
9/23/2021 3:42:00 AM,578.75,91.92267,3415.075,43.2,66.70001,66.70001,1002.93,16.03559,3.253914,20.95812
9/23/2021 3:43:00 AM,576.5104,91.24243,3442.563,43.2,66.70001,66.70001,1002.93,15.98958,3.253914,20.95812
9/23/2021 3:44:00 AM,579.2708,91.15173,3442.563,43.2,66.70001,66.70001,1002.93,16.04254,3.253914,20.95812
9/23/2021 3:45:00 AM,588.8021,88.29474,3467.882,43.2,66.70001,66.70001,1002.93,16.32118,3.253914,20.95812
9/23/2021 3:46:00 AM,586.6666,85.84589,3446.904,43.3,67,67,1002.93,16.26823,3.253914,20.95812
9/23/2021 3:47:00 AM,584.0625,85.84589,3422.309,43.3,67,67,1002.93,16.13108,3.244149,20.90748
9/23/2021 3:48:00 AM,587.2916,91.96802,3459.925,43.3,67,67,1002.93,16.36285,3.251021,20.90748
9/23/2021 3:49:00 AM,585.1041,89.83661,3459.925,43.3,67.30002,67.30002,1002.93,16.2066,3.251021,20.90748
9/23/2021 3:50:00 AM,577.1354,90.97034,3414.352,43.3,67.30002,67.30002,1002.93,16.07813,3.267537,20.94455
9/23/2021 3:51:00 AM,587.8125,96.41223,3473.307,43.40001,67.30002,67.30002,1002.93,16.34549,3.24861,20.94455
9/23/2021 3:52:00 AM,584.375,88.61218,3444.01,43.40001,67.60001,67.60001,1002.93,16.19618,3.24861,20.94455
9/23/2021 3:53:00 AM,579.2708,88.43079,3402.416,43.40001,67.60001,67.60001,1002.93,16.09462,3.261389,20.94455
9/23/2021 3:54:00 AM,587.0313,82.26331,3413.628,43.40001,67.60001,67.60001,1002.93,16.21528,3.2509,20.94455
9/23/2021 3:55:00 AM,584.0104,80.72144,3413.628,43.40001,67.60001,67.60001,1002.93,16.1849,3.259942,20.94455
9/23/2021 3:56:00 AM,576.7708,80.1319,3395.544,43.40001,67.89999,67.89999,1002.93,16.09549,3.259942,20.88849
9/23/2021 3:57:00 AM,581.7708,81.58307,3395.544,43.40001,67.89999,67.89999,1002.93,16.09549,3.262956,20.88849
9/23/2021 3:58:00 AM,578.5938,75.23419,3395.544,43.40001,67.89999,67.89999,1002.93,16.02517,3.254035,20.88849
9/23/2021 3:59:00 AM,585.1041,84.12262,3444.372,43.5,67.89999,67.89999,1002.93,16.25694,3.254035,20.88849
9/23/2021 4:00:00 AM,588.2291,85.16565,3440.755,43.5,67.89999,67.89999,1002.93,16.27344,3.254035,20.88849
9/23/2021 4:01:00 AM,588.125,89.33777,3463.903,43.5,68.10001,68.10001,1002.93,16.32205,3.254035,20.92556
9/23/2021 4:02:00 AM,588.125,91.33313,3463.903,43.5,68.10001,68.10001,1002.93,16.30295,3.254035,20.92556
9/23/2021 4:03:00 AM,583.75,83.03424,3422.671,43.5,68.10001,68.10001,1002.973,16.20226,3.254035,20.92556
9/23/2021 4:04:00 AM,576.0938,83.03424,3406.395,43.5,68.10001,68.10001,1002.973,15.95313,3.254035,20.92556
9/23/2021 4:05:00 AM,583.3854,87.38776,3441.84,43.60001,68.10001,68.10001,1002.973,16.13108,3.254035,20.92556
9/23/2021 4:06:00 AM,587.1875,89.06567,3459.563,43.60001,68.30002,68.30002,1002.973,16.30903,3.245355,20.92556
9/23/2021 4:07:00 AM,583.0208,82.8075,3420.5,43.60001,68.30002,68.30002,1002.973,16.14844,3.250298,20.92556
9/23/2021 4:08:00 AM,585.5729,87.47845,3420.5,43.60001,68.30002,68.30002,1002.973,16.19792,3.250298,20.92556
9/23/2021 4:09:00 AM,584.5833,82.21796,3400.246,43.60001,68.30002,68.30002,1002.973,16.20313,3.261992,20.92556
9/23/2021 4:10:00 AM,575.5729,76.91211,3371.311,43.60001,68.30002,68.30002,1002.973,15.98958,3.256446,20.92556
9/23/2021 4:11:00 AM,570.3646,76.91211,3371.311,43.60001,68.30002,68.30002,1002.973,15.77517,3.23571,20.88849
9/23/2021 4:12:00 AM,566.0938,68.74927,3323.206,43.60001,68.5,68.5,1002.973,15.70399,3.289841,20.88849
9/23/2021 4:13:00 AM,554.7396,73.73767,3284.867,43.60001,68.5,68.5,1002.973,15.36892,3.262353,20.88849
9/23/2021 4:14:00 AM,537.8125,73.73767,3230.252,43.60001,68.5,68.5,1003.06,14.95747,3.256567,20.88849
9/23/2021 4:15:00 AM,554.9479,83.12494,3317.057,43.5,68.5,68.5,1003.06,15.45573,3.23571,20.88849
9/23/2021 4:16:00 AM,567.4479,81.94586,3355.758,43.5,68.5,68.5,1003.06,15.70399,3.250539,20.88849
9/23/2021 4:17:00 AM,570.7813,86.97961,3383.608,43.5,68.30002,68.30002,1003.06,15.93576,3.250539,20.88849
9/23/2021 4:18:00 AM,582.2916,85.48309,3423.394,43.5,68.30002,68.30002,1003.06,16.21701,3.250539,20.94365
9/23/2021 4:19:00 AM,575,83.57843,3396.991,43.5,68.30002,68.30002,1003.06,15.96528,3.250539,20.94365
9/23/2021 4:20:00 AM,580.8854,88.52148,3430.628,43.5,68.30002,68.30002,1003.06,16.07813,3.250539,20.94365
9/23/2021 4:21:00 AM,576.1979,80.58539,3400.246,43.5,68.30002,68.30002,1003.06,15.86111,3.264765,20.92556
9/23/2021 4:22:00 AM,572.2916,82.354,3369.502,43.5,68.20001,68.20001,1003.06,15.89931,3.254638,20.92556
9/23/2021 4:23:00 AM,579.8438,79.63306,3396.629,43.5,68.20001,68.20001,1003.06,16.02517,3.254638,20.92556
9/23/2021 4:24:00 AM,572.8125,80.58539,3378.544,43.60001,68.20001,68.20001,1003.06,15.89931,3.253311,20.90748
9/23/2021 4:25:00 AM,579.2188,75.91443,3378.544,43.60001,68.20001,68.20001,1003.06,16.00694,3.253311,20.90748
9/23/2021 4:26:00 AM,580.2604,80.94818,3402.054,43.60001,68.20001,68.20001,1003.06,16.07813,3.253311,20.90748
9/23/2021 4:27:00 AM,584.0625,79.27026,3396.991,43.60001,68.20001,68.20001,1003.06,16.20313,3.269708,20.90748
9/23/2021 4:28:00 AM,572.4479,72.2865,3342.375,43.60001,68.20001,68.20001,1003.06,15.88194,3.264885,20.87041
9/23/2021 4:29:00 AM,561.25,68.83997,3290.654,43.60001,68.20001,68.20001,1003.06,15.50868,3.258375,20.87041
9/23/2021 4:30:00 AM,533.5938,65.39343,3177.807,43.60001,68.20001,68.20001,1003.06,14.76215,3.258375,20.87041
9/23/2021 4:31:00 AM,551.3021,72.2865,3248.698,43.5,68.20001,68.20001,1003.06,15.29514,3.243305,20.87041
9/23/2021 4:32:00 AM,559.8958,67.66089,3270.399,43.5,68.20001,68.20001,1003.06,15.56163,3.242702,20.87041
9/23/2021 4:33:00 AM,565.9375,70.97137,3293.547,43.5,68.20001,68.20001,1003.06,15.68663,3.254879,20.87041
9/23/2021 4:34:00 AM,575,67.47949,3345.992,43.5,68.20001,68.20001,1003.06,15.9349,3.254879,20.85232
9/23/2021 4:35:00 AM,568.2291,72.33185,3328.631,43.5,68.20001,68.20001,1003.06,15.74913,3.254879,20.85232
9/23/2021 4:36:00 AM,579.1666,76.77606,3366.609,43.5,68.20001,68.20001,1003.06,16,3.254879,20.85232
9/23/2021 4:37:00 AM,578.6979,72.2865,3382.523,43.5,68.20001,68.20001,1003.06,16.04254,3.254879,20.85232
9/23/2021 4:38:00 AM,571.8229,73.46558,3331.886,43.5,68.20001,68.20001,1003.06,15.87413,3.254879,20.85232
9/23/2021 4:39:00 AM,577.6041,74.28186,3365.885,43.5,68.20001,68.20001,1003.06,15.95313,3.254879,20.85232
9/23/2021 4:40:00 AM,570.8333,70.78998,3340.205,43.5,68.20001,68.20001,1003.06,15.80469,3.255723,20.87041
9/23/2021 4:41:00 AM,544.4791,65.80157,3233.507,43.5,68.20001,68.20001,1003.06,15.03038,3.255723,20.87041
9/23/2021 4:42:00 AM,558.2813,61.81085,3233.507,43.5,68.10001,68.10001,1003.06,15.53993,3.255723,20.87041
9/23/2021 4:43:00 AM,560.9375,61.99225,3271.484,43.5,68.10001,68.10001,1003.06,15.51649,3.255723,20.83333
9/23/2021 4:44:00 AM,573.5938,69.97369,3345.631,43.5,68.10001,68.10001,1003.06,15.81163,3.255723,20.83333
9/23/2021 4:45:00 AM,576.5625,67.2074,3345.631,43.5,68.10001,68.10001,1003.103,15.97049,3.255723,20.83333
9/23/2021 4:46:00 AM,579.6875,69.47485,3345.631,43.5,68.10001,68.10001,1003.103,16.09549,3.244149,20.83333
9/23/2021 4:47:00 AM,582.8646,69.4295,3369.502,43.5,68.10001,68.10001,1003.103,16.20313,3.248128,20.83333
9/23/2021 4:48:00 AM,572.4479,63.67017,3313.079,43.5,68.10001,68.10001,1003.103,15.86892,3.259822,20.83333
9/23/2021 4:49:00 AM,576.7708,72.60394,3366.247,43.5,68.10001,68.10001,1003.103,16.02431,3.240894,20.83333
9/23/2021 4:50:00 AM,572.9688,66.16437,3353.949,43.5,68.10001,68.10001,1003.103,15.875,3.256084,20.83333
9/23/2021 4:51:00 AM,570.1563,75.46094,3325.738,43.5,68.10001,68.10001,1003.103,15.79253,3.256084,20.85142
9/23/2021 4:52:00 AM,582.3438,76.41327,3383.608,43.5,68.10001,68.10001,1003.103,16.07031,3.244752,20.85142
9/23/2021 4:53:00 AM,574.6354,66.61786,3332.248,43.5,68.10001,68.10001,1003.19,15.82899,3.258616,20.85142
9/23/2021 4:54:00 AM,569.2708,74.64465,3335.142,43.5,68.10001,68.10001,1003.19,15.73958,3.24656,20.85142
9/23/2021 4:55:00 AM,578.75,72.73999,3360.46,43.5,68.10001,68.10001,1003.19,16.09028,3.24656,20.85142
9/23/2021 4:56:00 AM,567.9688,59.22595,3313.44,43.5,68.10001,68.10001,1003.19,15.75694,3.252829,20.85142
9/23/2021 4:57:00 AM,571.9791,61.44806,3306.568,43.5,68.10001,68.10001,1003.19,15.88194,3.252829,20.85142
9/23/2021 4:58:00 AM,575.6771,61.44806,3308.738,43.5,68.10001,68.10001,1003.19,15.97049,3.260304,20.85142
9/23/2021 4:59:00 AM,569.1146,58.27362,3287.037,43.5,68.2,68.2,1003.19,15.73958,3.260304,20.81525
9/23/2021 5:00:00 AM,569.0625,63.44342,3287.037,43.5,68.3,68.3,1003.19,15.73872,3.254517,20.81525
9/23/2021 5:01:00 AM,575.9896,62.94458,3331.886,43.5,68.4,68.4,1003.19,15.98958,3.254517,20.81525
9/23/2021 5:02:00 AM,581.1979,66.48181,3369.141,43.5,68.5,68.5,1003.19,16.11372,3.254517,20.81525
9/23/2021 5:03:00 AM,585.625,66.48181,3369.141,43.5,68.6,68.6,1003.19,16.23785,3.242823,20.81525
9/23/2021 5:04:00 AM,583.0729,72.69464,3388.31,43.5,68.7,68.7,1003.19,16.17361,3.253553,20.81525
9/23/2021 5:05:00 AM,575.9896,66.07367,3344.546,43.5,68.8,68.8,1003.19,15.98958,3.253553,20.85142
9/23/2021 5:06:00 AM,581.7708,75.27954,3368.055,43.5,68.9,68.9,1003.19,16.16754,3.253553,20.85142
9/23/2021 5:07:00 AM,588.6979,75.27954,3411.458,43.60001,69,69,1003.277,16.25608,3.253553,20.85142
9/23/2021 5:08:00 AM,582.3438,68.52252,3376.374,43.60001,69.1,69.1,1003.277,16.16406,3.253553,20.85142
9/23/2021 5:09:00 AM,581.4063,65.48413,3346.716,43.60001,69.2,69.2,1003.277,16.11285,3.253553,20.85142
9/23/2021 5:10:00 AM,572.5,66.25507,3334.78,43.60001,69.3,69.3,1003.277,15.95313,3.259219,20.85142
9/23/2021 5:11:00 AM,579.2188,74.14581,3353.588,43.60001,69.4,69.4,1003.277,16.0599,3.252588,20.85142
9/23/2021 5:12:00 AM,582.2916,75.41559,3386.502,43.60001,69.5,69.5,1003.277,16.1658,3.252588,20.85142
9/23/2021 5:13:00 AM,584.9479,75.32489,3396.629,43.60001,69.6,69.6,1003.277,16.1875,3.252588,20.85142
9/23/2021 5:14:00 AM,575.9896,80.44934,3380.353,43.60001,69.7,69.7,1003.277,15.97743,3.252588,20.85142
9/23/2021 5:15:00 AM,574.0625,76.41327,3349.248,43.60001,69.8,69.8,1003.277,15.8533,3.277544,20.85142
9/23/2021 5:16:00 AM,571.9271,74.50861,3349.971,43.60001,69.9,69.9,1003.277,15.81684,3.250418,20.88849
9/23/2021 5:17:00 AM,576.7188,72.96674,3368.055,43.60001,70.1,70.1,1003.277,15.98958,3.250418,20.88849
9/23/2021 5:18:00 AM,587.1354,76.73071,3405.671,43.60001,70.2,70.2,1003.277,16.25087,3.250418,20.88849
9/23/2021 5:19:00 AM,583.9063,79.90515,3429.543,43.60001,70.3,70.3,1003.277,16.1849,3.250418,20.88849
9/23/2021 5:20:00 AM,552.9166,78.95282,3298.611,43.60001,70.4,70.4,1003.277,15.29514,3.250418,20.88849
9/23/2021 5:21:00 AM,528.3854,77.4563,3203.125,43.60001,70.5,70.5,1003.277,14.67188,3.258496,20.88849
9/23/2021 5:22:00 AM,505.3646,71.19812,3114.873,43.60001,70.5,70.5,1003.277,14.02083,3.258496,20.88849
9/23/2021 5:23:00 AM,505.4688,79.9505,3114.873,43.60001,70.5,70.5,1003.277,14.06424,3.248971,20.88849
9/23/2021 5:24:00 AM,518.4896,81.99121,3185.402,43.5,70.5,70.5,1003.277,14.4401,3.248971,20.94455
9/23/2021 5:25:00 AM,525.2083,77.86444,3193.721,43.5,70.5,70.5,1003.277,14.56163,3.270672,20.94455
9/23/2021 5:26:00 AM,533.75,83.03424,3243.272,43.40001,70.51538462,70.51538462,1003.277,14.84809,3.287852,20.94455
9/23/2021 5:27:00 AM,553.9063,83.03424,3311.994,43.40001,70.52307692,70.52307692,1003.407,15.36632,3.267176,20.94455
9/23/2021 5:28:00 AM,557.5,87.16101,3337.312,43.40001,70.13077923,70.13077923,1003.407,15.49045,3.253311,20.94455
9/23/2021 5:29:00 AM,547.5,72.42255,3271.846,43.40001,70.13847154,70.13847154,1003.407,15.27778,3.253311,20.90748
9/23/2021 5:30:00 AM,536.7188,72.42255,3224.465,43.40001,70.14616385,70.14616385,1003.407,14.88542,3.253311,20.90748
9/23/2021 5:31:00 AM,541.6146,76.82141,3264.612,43.40001,70.15385615,70.15385615,1003.407,15.0191,3.251865,20.90748
9/23/2021 5:32:00 AM,511.5104,84.21332,3174.19,43.40001,70.16154846,70.16154846,1003.407,14.15365,3.251865,20.90748
9/23/2021 5:33:00 AM,511.7708,86.02728,3183.232,43.40001,69.96922077,69.96922077,1003.407,14.29688,3.245957,20.90748
9/23/2021 5:34:00 AM,529.1146,94.23547,3271.846,43.3,69.97691308,69.97691308,1003.407,14.67188,3.245957,21.00061
9/23/2021 5:35:00 AM,555.5729,92.92035,3349.609,43.3,69.98460538,69.98460538,1003.407,15.36632,3.254155,21.00061
9/23/2021 5:36:00 AM,564.2188,100.2216,3391.565,43.3,69.69231769,69.69231769,1003.407,15.65104,3.265609,21.00061
9/23/2021 5:37:00 AM,573.2813,100.6297,3429.543,43.3,69.70001,69.70001,1003.472,15.91753,3.250539,21.00061
9/23/2021 5:38:00 AM,573.0208,92.55756,3406.395,43.3,69.70770231,69.70770231,1003.472,15.91753,3.260063,20.94455
9/23/2021 5:39:00 AM,575.5729,98.63434,3440.755,43.3,69.71539462,69.71539462,1003.472,15.93576,3.236433,20.94455
9/23/2021 5:40:00 AM,578.125,88.02264,3406.395,43.3,69.72308692,69.72308692,1003.472,16.06076,3.250056,20.94455
9/23/2021 5:41:00 AM,566.6146,87.7959,3371.672,43.40001,69.73077923,69.73077923,1003.472,15.66927,3.258375,20.90748
9/23/2021 5:42:00 AM,572.3958,89.33777,3394.821,43.40001,69.73847154,69.73847154,1003.472,15.86372,3.24005,20.90748
9/23/2021 5:43:00 AM,578.75,96.04944,3452.691,43.40001,69.94617385,69.94617385,1003.472,16.05729,3.251865,20.90748
9/23/2021 5:44:00 AM,585.5208,96.04944,3470.775,43.40001,69.95386615,69.95386615,1003.472,16.25608,3.251865,20.90748
9/23/2021 5:45:00 AM,578.5938,83.12494,3407.48,43.40001,69.96155846,69.96155846,1003.472,16.10764,3.251865,20.90748
9/23/2021 5:46:00 AM,584.9479,101.5367,3487.775,43.40001,70.16923077,70.16923077,1003.472,16.23524,3.251865,20.90748
9/23/2021 5:47:00 AM,588.0729,100.403,3487.775,43.40001,70.17692308,70.17692308,1003.472,16.30903,3.251865,20.96264
9/23/2021 5:48:00 AM,587.6563,102.2623,3501.881,43.5,70.18461538,70.18461538,1003.472,16.36285,3.251865,20.96264
9/23/2021 5:49:00 AM,588.0729,98.90643,3491.03,43.5,70.49232769,70.49232769,1003.472,16.30382,3.251865,20.96264
9/23/2021 5:50:00 AM,578.3333,93.73663,3433.521,43.5,70.50002,70.50002,1003.472,16.13108,3.251865,20.96264
9/23/2021 5:51:00 AM,586.0416,94.77966,3461.371,43.5,70.50771231,70.50771231,1003.472,16.30903,3.253915,20.96264
9/23/2021 5:52:00 AM,581.9271,88.65753,3423.394,43.5,70.51540462,70.51540462,1003.472,16.1849,3.253915,20.90748
9/23/2021 5:53:00 AM,576.25,83.85052,3391.927,43.5,70.72307692,70.72307692,1003.472,15.9349,3.253915,20.90748
9/23/2021 5:54:00 AM,581.7708,84.80286,3406.395,43.5,70.73076923,70.73076923,1003.472,16.30903,3.253915,20.87041
9/23/2021 5:55:00 AM,588.75,96.72968,3480.541,43.5,70.73846154,70.73846154,1003.472,16.35938,3.255602,20.87041
9/23/2021 5:56:00 AM,583.9583,99.58667,3480.541,43.5,70.74615385,70.74615385,1003.472,16.23785,3.255602,20.87041
9/23/2021 5:57:00 AM,587.8125,93.19244,3480.541,43.60001,70.95385615,70.95385615,1003.472,16.25521,3.255602,20.94455
9/23/2021 5:58:00 AM,585.0521,91.83197,3458.116,43.60001,70.96154846,70.96154846,1003.472,16.28733,3.255602,20.94455
9/23/2021 5:59:00 AM,586.3021,84.34937,3427.734,43.60001,70.96924077,70.96924077,1003.472,16.2908,3.252829,20.90748
9/23/2021 6:00:00 AM,587.1875,102.2169,3492.115,43.60001,70.97693308,70.97693308,1003.472,16.2908,3.252829,20.90748
9/23/2021 6:01:00 AM,588.6979,121.2182,3572.772,43.60001,71.18460538,71.18460538,1003.472,16.32639,3.269105,21.12992
9/23/2021 6:02:00 AM,588.6979,115.0507,3549.985,43.60001,71.19229769,71.19229769,1003.472,16.32639,3.243546,21.12992
9/23/2021 6:03:00 AM,581.7188,108.6111,3509.115,43.60001,71.19999,71.19999,1003.472,16.11285,3.262233,21.03769
9/23/2021 6:04:00 AM,587.1875,114.7786,3542.028,43.7,71.20768231,71.20768231,1003.472,16.34549,3.249333,21.03769
9/23/2021 6:05:00 AM,587.0833,106.1169,3508.391,43.7,71.21537462,71.21537462,1003.472,16.30903,3.249333,21.03769
9/23/2021 6:06:00 AM,587.6041,111.7856,3532.263,43.7,71.22306692,71.22306692,1003.472,16.36285,3.251142,20.98072
9/23/2021 6:07:00 AM,588.125,107.7042,3515.625,43.7,71.43077923,71.43077923,1003.472,16.36285,3.251142,20.98072
9/23/2021 6:08:00 AM,587.8125,97.63666,3515.625,43.7,71.43847154,71.43847154,1003.472,16.29514,3.251142,20.98072
9/23/2021 6:09:00 AM,582.7604,93.87268,3449.797,43.7,71.44616385,71.44616385,1003.472,16.16754,3.251142,20.98072
9/23/2021 6:10:00 AM,585.1041,103.3053,3512.008,43.7,71.45385615,71.45385615,1003.472,16.27778,3.250177,20.90748
9/23/2021 6:11:00 AM,584.8958,105.4367,3501.157,43.7,71.46154846,71.46154846,1003.472,16.2691,3.250177,20.95269
9/23/2021 6:12:00 AM,578.0729,107.6588,3463.542,43.7,71.46924077,71.46924077,1003.581,16.07813,3.263438,20.95269
9/23/2021 6:13:00 AM,585.5208,114.5519,3525.029,43.7,71.67694308,71.67694308,1003.581,16.32639,3.261389,21.0187
9/23/2021 6:14:00 AM,579.7916,103.9402,3487.052,43.7,71.68463538,71.68463538,1003.581,16.14844,3.261389,21.0187
9/23/2021 6:15:00 AM,578.1771,104.3483,3478.733,43.7,71.69232769,71.69232769,1003.581,16.07726,3.246319,21.0187
9/23/2021 6:16:00 AM,568.5938,95.50525,3391.927,43.7,71.70002,71.70002,1003.581,15.80382,3.255723,20.96264
9/23/2021 6:17:00 AM,553.3854,110.7426,3391.927,43.7,71.70771231,71.70771231,1003.581,15.5408,3.255723,20.96264
9/23/2021 6:18:00 AM,565.2083,101.3553,3407.48,43.7,71.71540462,71.71540462,1003.581,15.66927,3.255723,20.96264
9/23/2021 6:19:00 AM,572.8125,86.57147,3396.629,43.60001,71.72309692,71.72309692,1003.733,15.91753,3.255723,20.96264
9/23/2021 6:20:00 AM,575.9896,88.56683,3396.629,43.60001,71.73078923,71.73078923,1003.733,16.00781,3.255723,20.87041
9/23/2021 6:21:00 AM,585.5729,108.7925,3508.391,43.60001,71.73848154,71.73848154,1003.733,16.25521,3.241135,20.87041
9/23/2021 6:22:00 AM,589.3229,113.2368,3538.05,43.60001,71.54616385,71.54616385,1003.733,16.36024,3.259098,21.05577
9/23/2021 6:23:00 AM,581.1458,101.5367,3479.456,43.60001,71.55385615,71.55385615,1003.733,16.13108,3.259098,20.96264
9/23/2021 6:24:00 AM,586.4583,101.5367,3479.456,43.60001,71.56154846,71.56154846,1003.733,16.29167,3.248369,20.96264
9/23/2021 6:25:00 AM,586.0416,93.0564,3459.925,43.7,71.56924077,71.56924077,1003.733,16.27344,3.26175,20.90748
9/23/2021 6:26:00 AM,586.9271,94.55292,3475.839,43.7,71.57693308,71.57693308,1003.819,16.28646,3.245837,20.90748
9/23/2021 6:27:00 AM,584.4791,91.06104,3440.755,43.7,71.58462538,71.58462538,1003.819,16.19792,3.252467,20.90748
9/23/2021 6:28:00 AM,577.6563,96.36688,3453.052,43.60001,71.59231769,71.59231769,1003.819,16.04254,3.261871,20.90748
9/23/2021 6:29:00 AM,578.8021,99.72272,3446.18,43.60001,71.70001,71.70001,1003.819,16.10764,3.2509,20.90748
9/23/2021 6:30:00 AM,573.5416,89.15637,3405.671,43.7,71.70770231,71.70770231,1003.819,15.88194,3.266332,20.90748
9/23/2021 6:31:00 AM,563.0729,89.33777,3358.652,43.60001,71.71539462,71.71539462,1003.819,15.65104,3.244752,20.90748
9/23/2021 6:32:00 AM,540.0521,91.92267,3303.313,43.60001,71.72308692,71.72308692,1003.819,15.02778,3.279835,20.90748
9/23/2021 6:33:00 AM,550.9896,102.7158,3364.438,43.60001,71.73077923,71.73077923,1003.819,15.40191,3.251142,20.90748
9/23/2021 6:34:00 AM,556.6146,97.8634,3391.927,43.60001,71.73847154,71.73847154,1003.819,15.60764,3.251142,20.90748
9/23/2021 6:35:00 AM,573.3854,98.0448,3424.479,43.60001,71.74616385,71.74616385,1003.819,15.98958,3.251142,20.92556
9/23/2021 6:36:00 AM,566.4063,102.6251,3402.416,43.60001,71.75385615,71.75385615,1003.819,15.73177,3.256808,20.92556
9/23/2021 6:37:00 AM,578.2813,107.3414,3454.138,43.60001,71.7,71.7,1003.819,16.02517,3.256808,20.92556
9/23/2021 6:38:00 AM,581.1458,105.9355,3494.647,43.60001,71.5,71.5,1003.928,16.16059,3.256808,20.92556
9/23/2021 6:39:00 AM,584.5313,102.9879,3484.158,43.60001,71.6,71.6,1003.928,16.28646,3.256808,20.96264
9/23/2021 6:40:00 AM,587.0833,104.1669,3507.668,43.60001,71.7,71.7,1003.928,16.35851,3.258616,20.96264
9/23/2021 6:41:00 AM,586.6146,108.1123,3507.668,43.60001,71.8,71.8,1003.928,16.27257,3.251503,20.96264
9/23/2021 6:42:00 AM,578.2291,99.31458,3487.052,43.60001,71.9,71.9,1003.928,16.13108,3.256928,20.96264
9/23/2021 6:43:00 AM,565.8333,103.2599,3410.011,43.60001,72,72,1003.928,15.77431,3.256928,20.94455
9/23/2021 6:44:00 AM,549.8958,96.59363,3344.546,43.60001,72.1,72.1,1003.928,15.27778,3.256928,20.94455
9/23/2021 6:45:00 AM,549.1146,96.59363,3344.546,43.60001,72.2,72.2,1004.058,15.27778,3.256928,20.94455
9/23/2021 6:46:00 AM,558.2813,101.582,3367.332,43.60001,72.39999,72.39999,1004.058,15.59722,3.256928,20.94455
9/23/2021 6:47:00 AM,568.0208,107.9309,3452.329,43.60001,72.5,72.5,1004.058,15.89583,3.256928,20.94455
9/23/2021 6:48:00 AM,577.1875,109.7902,3485.966,43.60001,72.5,72.5,1004.058,16.03559,3.256928,20.94455
9/23/2021 6:49:00 AM,573.8021,116.0938,3499.349,43.60001,72.5,72.5,1004.058,15.95313,3.250659,21.00242
9/23/2021 6:50:00 AM,575.5208,116.0938,3499.349,43.60001,72.30002,72.30002,1004.058,16.01215,3.250659,21.00242
9/23/2021 6:51:00 AM,579.6354,124.6647,3548.177,43.60001,72.30002,72.30002,1004.058,16.23785,3.258013,21.00242
9/23/2021 6:52:00 AM,572.3438,111.3321,3473.307,43.7,72.30002,72.30002,1004.058,16.00694,3.258013,21.00242
9/23/2021 6:53:00 AM,568.5938,111.3321,3473.307,43.7,72.30002,72.30002,1004.167,15.84635,3.258013,21.00242
9/23/2021 6:54:00 AM,573.9063,120.9915,3525.752,43.7,72.30002,72.30002,1004.167,15.97049,3.258013,21.00242
9/23/2021 6:55:00 AM,576.7708,110.6519,3487.775,43.7,72.30002,72.30002,1004.167,16.07813,3.266453,21.00242
